ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
18.8,1675.0,37.0,1.6,4.47,23.0,22.0,0.8275019615843171,0.21279306993717317,0.8275019615843171,0.15311093334149936
60.8,2183.0,18.0,0.0,19.59,31.0,32.9,0.8249955911187737,0.2140662854601554,0.8249955911187737,0.15886169258444677
27.5,2587.0,19.0,-1.6,10.63,29.0,29.4,0.8202313037541602,0.21812000255810243,0.8202313037541602,0.16651298331458572
19.6,1808.0,22.0,3.9,4.77,22.0,22.4,0.8249955911187737,0.21406628546015571,0.8249955911187737,0.1609031774025475
63.5,2062.0,66.0,1.6,19.97,35.0,33.3,0.8240712309972182,0.21439643177867293,0.8240712309972182,0.1709161402366462
76.5,3243.0,51.0,0.0,37.51,43.0,37.3,0.8837114780526778,0.14328726001069036,0.8837114780526778,0.16349004515884785
69.4,2234.0,20.0,1.6,22.45,48.0,34.1,0.8712944085131332,0.16059096990404065,0.8712944085131332,0.16161157234946938
37.6,2382.0,50.0,-3.1,13.11,51.0,30.6,0.8588773389735889,0.17734409414884397,0.8588773389735889,0.16585938350866195
23.5,2287.0,41.0,7.8,6.49,47.0,24.7,0.8559888441632715,0.18037562138214133,0.8559888441632715,0.16994136617569772
58.0,2316.0,48.0,2.3,20.2,48.0,33.3,0.860753131527885,0.17582828923220367,0.860753131527885,0.16951014604494644
67.5,2421.0,56.0,-5.5,24.44,54.0,34.5,0.85935830492709,0.17672771181109753,0.85935830492709,0.16686090100733877
31.8,2667.0,19.0,3.1,11.77,52.0,29.8,0.8642722042494496,0.17431443942959046,0.8642722042494496,0.16418985236348554
18.8,2314.0,32.0,0.0,6.51,42.0,25.1,0.85989004122961,0.17733066608935313,0.85989004122961,0.1617662580313949
39.6,1997.0,65.0,3.9,11.77,44.0,31.4,0.8570015464192926,0.18036723300364965,0.8570015464192926,0.1628381902553814
83.5,2295.0,70.0,0.8,29.64,52.0,36.5,0.8631606603847013,0.1749071127749024,0.8631606603847013,0.16123962413379653
78.8,2577.0,64.0,-0.8,30.59,54.0,36.1,0.8631606603847013,0.1749071127749024,0.8631606603847013,0.16531069093325051
18.8,2546.0,20.0,0.0,7.26,33.0,26.3,0.8612848678304051,0.17643131135564372,0.8612848678304051,0.17193875630983893
22.7,1027.0,41.0,-0.8,2.42,25.0,18.8,0.8516066811434319,0.1833146960256219,0.8516066811434319,0.18787140765496463
57.6,2215.0,21.0,0.0,20.05,41.0,33.7,0.8534824736977281,0.181831424466744,0.8534824736977281,0.1792285208764984
38.4,2040.0,41.0,-3.1,14.02,52.0,31.0,0.8429411967124797,0.19641033981302852,0.8429411967124797,0.17522801535431054
22.0,2663.0,19.0,0.0,10.55,57.0,29.4,0.8578646367175676,0.17887415313592864,0.8578646367175676,0.1679136137086133
30.6,816.0,40.0,-0.8,5.23,20.0,22.7,0.8655174188924986,0.1668628734897243,0.8655174188924986,0.18475711585481655
54.1,1926.0,60.0,-2.3,17.23,36.0,32.5,0.8804408588975864,0.14817351638563295,0.8804408588975864,0.18374113779901902
78.8,3251.0,42.0,-7.0,39.36,44.0,38.0,0.8804408588975864,0.14817351638563261,0.8804408588975864,0.16126192089381935
84.3,2319.0,68.0,-3.1,29.22,53.0,36.1,0.8818356854983815,0.14719293303968267,0.8818356854983815,0.1660003087106531
84.7,2713.0,26.0,-10.2,34.27,56.0,36.9,0.8818356854983815,0.147192933039683,0.8818356854983815,0.16042421668967446
25.5,2724.0,18.0,0.0,7.73,47.0,25.9,0.877701976045015,0.1490667165937723,0.877701976045015,0.17129643756094465
25.5,1211.0,64.0,6.2,3.58,27.0,19.6,0.877701976045015,0.1490667165937723,0.877701976045015,0.17129643756094465
92.2,1558.0,73.0,5.5,21.56,42.0,34.5,0.8807241416336332,0.14784087920562342,0.8807241416336332,0.16676093254588328
89.4,2933.0,83.0,-8.6,39.63,68.0,38.4,0.8842432143551976,0.146147309164942,0.8842432143551976,0.15732458279918818
23.5,3120.0,89.0,7.8,8.74,72.0,27.1,0.8870704393422345,0.14469289943895663,0.8870704393422345,0.15545117354240956
77.6,2443.0,42.0,0.0,12.06,66.0,28.2,0.8891063433285384,0.1435685895961957,0.8891063433285384,0.15405445742948407
42.0,2165.0,19.0,-3.9,13.46,61.0,30.6,0.8881819832069828,0.14403366793620834,0.8881819832069828,0.15739754461601793
18.0,1752.0,21.0,0.0,4.75,46.0,22.4,0.8853547582199459,0.14549316120881042,0.8853547582199459,0.1664443175757731
33.3,1465.0,52.0,-0.8,7.41,47.0,25.9,0.9054246099344214,0.12277732798593508,0.9054246099344214,0.1474063485727074
86.7,1631.0,63.0,-2.3,21.85,54.0,34.5,0.8952654572939472,0.13755544667289868,0.8952654572939472,0.15937517255822878
85.5,1875.0,58.0,-1.6,22.59,58.0,32.5,0.8549656424329887,0.18133921905785294,0.8549656424329887,0.16601836971244066
51.8,1944.0,19.0,0.0,7.48,43.0,25.1,0.8549656424329888,0.18133921905785264,0.8549656424329888,0.16891029297697657
37.6,924.0,66.0,3.9,8.63,24.0,29.0,0.8549656424329889,0.18133921905785327,0.8549656424329889,0.17583937179736586
76.9,2294.0,51.0,-4.7,26.88,37.0,35.7,0.8597299297976023,0.17680505699143312,0.8597299297976023,0.17583937179736586
21.2,1924.0,76.0,6.2,23.46,41.0,36.1,0.8670005876277593,0.17069334381740323,0.8670005876277593,0.16081145260639015
20.4,1987.0,65.0,2.3,9.63,42.0,29.8,0.8593478054528284,0.18269665402568633,0.8593478054528284,0.13961689236112776
48.6,2122.0,27.0,5.5,8.01,21.0,25.9,0.8593478054528284,0.18269665402568633,0.8593478054528284,0.13961689236112776
30.2,813.0,78.0,-1.6,3.37,26.0,19.2,0.8593478054528284,0.18269665402568633,0.8593478054528284,0.13961689236112776
97.6,2549.0,20.0,-4.7,38.1,40.0,38.8,0.8591876940208208,0.19004089442428718,0.8591876940208208,0.11614132241362399
20.4,2220.0,19.0,0.0,6.77,33.0,25.1,0.8716047635603653,0.17346345878340197,0.8716047635603653,0.1236296011350407
18.0,1528.0,25.0,3.1,3.75,20.0,21.6,0.8716047635603653,0.1734634587834023,0.8716047635603653,0.12180112212878297
42.7,780.0,36.0,-0.8,4.48,11.0,20.8,0.8626184246079197,0.18029589506419272,0.8626184246079197,0.14724766521475638
33.3,812.0,66.0,-2.3,5.33,13.0,23.9,0.8578541372433061,0.18483268670043257,0.8578541372433061,0.14955735815488616
84.3,1228.0,20.0,-6.2,15.57,18.0,32.5,0.8516950232778974,0.19017228750657322,0.8516950232778974,0.16133773176683777
15.7,1216.0,39.0,-7.8,3.59,5.0,18.0,0.8622363002631457,0.1753161978459702,0.8622363002631457,0.17544025890201506
18.4,949.0,27.0,1.6,1.99,15.0,17.3,0.878084100389789,0.15642241936629073,0.878084100389789,0.17905198078774273
16.9,1295.0,20.0,7.0,3.4,12.0,20.4,0.8813547195448803,0.15384171154729318,0.8813547195448803,0.1738731907354729
25.5,907.0,47.0,4.7,3.67,13.0,19.6,0.8821460405456135,0.15351380488140293,0.8821460405456135,0.17111154951955912
46.7,1229.0,19.0,3.9,8.58,18.0,27.5,0.8945631100851579,0.13584173735292102,0.8945631100851579,0.16767027894575856
19.6,1037.0,42.0,-1.6,2.89,12.0,18.8,0.9007222240505667,0.12972661518402911,0.9007222240505667,0.15889995577685626
29.0,901.0,34.0,0.0,3.94,4.0,19.2,0.9089172420022792,0.1223035136698415,0.9089172420022792,0.1420392447152597
39.6,800.0,33.0,-2.3,4.41,0.0,20.4,0.9136815293668928,0.11705197000254047,0.9136815293668928,0.1305245289530304
81.6,975.0,66.0,-3.9,11.7,15.0,30.6,0.9260985989064372,0.09811064118335817,0.9260985989064372,0.12582366592792296
100.0,1205.0,88.0,7.0,17.83,20.0,36.1,0.9199394849410286,0.10465896896950526,0.9199394849410286,0.13931952301219738
97.6,3021.0,52.0,-1.6,44.91,39.0,39.6,0.9199394849410284,0.10465896896950523,0.9199394849410284,0.1372433187462445
74.9,2001.0,70.0,0.8,22.2,46.0,34.5,0.9199394849410284,0.10465896896950523,0.9199394849410284,0.13901560847315056
62.4,2031.0,61.0,-0.8,18.74,65.0,32.9,0.9213343115418235,0.1035478932033411,0.9213343115418235,0.12992884011851238
78.8,2202.0,63.0,-10.2,25.66,69.0,34.9,0.923840682007367,0.10168208135365228,0.923840682007367,0.12686224963200773
19.2,2250.0,39.0,0.0,6.46,63.0,25.1,0.923840682007367,0.10168208135365228,0.923840682007367,0.12455255669187798
47.1,2096.0,64.0,6.2,14.53,64.0,32.2,0.9267291768176844,0.09807222795763057,0.9267291768176844,0.12047057402484218
90.2,2169.0,19.0,0.8,29.6,68.0,36.5,0.9267291768176844,0.09807222795763057,0.9267291768176844,0.12047057402484218
58.4,1854.0,60.0,5.5,16.83,72.0,32.5,0.9223470137978449,0.10179181809016172,0.9223470137978449,0.13267162605618033
72.9,2018.0,19.0,-7.0,21.89,77.0,34.1,0.9223470137978449,0.10179181809016205,0.9223470137978449,0.1308993363292743
54.1,2115.0,48.0,3.1,17.26,78.0,32.2,0.9242228063521409,0.0999553770144519,0.9242228063521409,0.1365227981039654
58.4,2097.0,20.0,-4.7,18.44,71.0,32.5,0.9260985989064372,0.09811064118335715,0.9260985989064372,0.13050269721786678
18.0,1835.0,36.0,3.1,4.78,42.0,22.7,0.9260985989064372,0.0981106411833585,0.9260985989064372,0.12127213637721836
38.0,791.0,43.0,-3.9,4.24,19.0,20.4,0.9243829177841485,0.09905660782672132,0.9243829177841485,0.1239018573051055
73.7,1852.0,67.0,0.0,21.75,33.0,34.1,0.9243829177841485,0.09905660782672099,0.9243829177841485,0.12159216436497575
84.7,2088.0,65.0,-0.8,26.18,49.0,35.3,0.9286049693719804,0.09621759019458662,0.9286049693719804,0.11665295476794174
86.7,2536.0,70.0,-8.6,34.0,59.0,37.3,0.9286049693719804,0.09621759019458627,0.9286049693719804,0.11295636378480073
87.1,2983.0,20.0,0.0,10.92,55.0,29.0,0.9180636923867324,0.1134494593675404,0.9180636923867324,0.10419534982782114
18.4,2212.0,37.0,7.8,5.81,24.0,23.1,0.9042517962463926,0.13303660469271564,0.9042517962463926,0.10360835172185454
56.5,1906.0,61.0,6.2,14.91,32.0,32.2,0.9023760036920966,0.13475578521653714,0.9023760036920966,0.11438605994749881
79.6,2997.0,53.0,3.1,35.73,43.0,37.3,0.8976117163274829,0.1398332979587624,0.8976117163274829,0.11818986224157141
