ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,mv_entropy,mv_complexity,mv_fisher,mv_shannon
18.4,2219.0,20.0,0.0,6.1,62.0,24.3,0.8671606990597668,0.16894942135214125,0.8671606990597668,0.09998224180586285
71.0,1855.0,47.0,7.0,19.89,58.0,33.7,0.8726892351139284,0.16627470372779427,0.8726892351139284,0.097635529271122
18.4,1907.0,18.0,0.0,5.11,51.0,23.1,0.8701828646483849,0.16781993240656537,0.8701828646483849,0.09775169205259514
81.6,1754.0,28.0,7.0,21.43,57.0,33.7,0.8596415876631366,0.18294501339650984,0.8596415876631366,0.09324753225560299
18.4,1720.0,19.0,3.1,4.52,25.0,21.6,0.8596415876631367,0.18294501339650984,0.8596415876631367,0.11335743348265513
51.0,799.0,88.0,4.7,3.91,23.0,20.4,0.8496696187658552,0.18948484157685588,0.8496696187658552,0.10327118947260308
100.0,1282.0,81.0,0.0,21.5,38.0,37.3,0.8449053314012416,0.19387142219223555,0.8449053314012416,0.11709559817496215
78.0,2109.0,38.0,-3.9,22.2,68.0,32.9,0.8420168365909243,0.19677736631246673,0.8420168365909243,0.11402590232222855
49.0,2299.0,39.0,-1.6,17.05,70.0,32.2,0.8449053314012415,0.19387142219223552,0.8449053314012415,0.12135245233494961
19.2,2212.0,19.0,0.0,6.29,57.0,24.7,0.8525581135761725,0.1822241919576781,0.8525581135761725,0.10267709966396751
18.8,1271.0,32.0,11.7,3.44,20.0,20.0,0.8587172275415812,0.17681902385207146,0.8587172275415812,0.10077453439152427
41.6,797.0,36.0,3.9,4.55,4.0,20.8,0.8640237506829763,0.17339525321154753,0.8640237506829763,0.1019689822835501
43.5,1503.0,40.0,0.0,8.58,16.0,25.9,0.8701828646483849,0.16781993240656537,0.8701828646483849,0.09411371825067932
48.6,1825.0,47.0,-1.6,13.02,25.0,30.6,0.8687880380475899,0.1687482751012561,0.8687880380475899,0.1021148985186781
54.1,2323.0,33.0,-3.9,18.66,33.0,32.5,0.8508424324538838,0.18778416328735387,0.8508424324538838,0.09787820749805021
60.8,1688.0,55.0,-3.1,14.97,40.0,31.4,0.8447609411024598,0.1903095050451798,0.8447609411024598,0.0985728559033515
19.2,1740.0,49.0,3.9,4.91,44.0,27.8,0.8491431041222994,0.1874454090099098,0.8491431041222994,0.0973123886939838
59.2,1495.0,50.0,2.3,13.04,48.0,30.6,0.8520315989326167,0.18447185226586266,0.8520315989326167,0.09199264531080475
57.3,1621.0,20.0,0.8,13.98,49.0,31.0,0.8520315989326167,0.18447185226586266,0.8520315989326167,0.09199264531080475
38.4,779.0,35.0,-7.0,4.26,0.0,20.4,0.8705301598235853,0.16519131242446244,0.8705301598235853,0.10292500260839424
41.2,807.0,38.0,-2.3,4.82,3.0,21.2,0.8705301598235853,0.16519131242446278,0.8705301598235853,0.10061530966826449
45.9,1819.0,21.0,-3.9,10.72,17.0,29.0,0.8829472293631296,0.1479721739052603,0.8829472293631296,0.10172503289510512
46.3,1703.0,37.0,3.1,11.38,27.0,29.4,0.8749899454574097,0.1525791710300764,0.8749899454574097,0.10489520273269297
42.4,2343.0,21.0,-5.5,15.68,31.0,31.8,0.869800740303611,0.1546617936290607,0.869800740303611,0.10246283057793948
62.4,1537.0,67.0,-6.2,14.54,37.0,31.4,0.869800740303611,0.1546617936290607,0.869800740303611,0.10246283057793948
81.6,1902.0,78.0,3.9,23.42,40.0,34.5,0.869800740303611,0.1546617936290607,0.869800740303611,0.10246283057793948
94.9,1669.0,77.0,2.3,23.98,55.0,35.7,0.869800740303611,0.1546617936290607,0.869800740303611,0.10246283057793948
82.7,2129.0,63.0,0.0,25.0,64.0,34.9,0.8782605646125009,0.14999726333389682,0.8782605646125009,0.08674189341673783
42.0,764.0,79.0,3.9,4.58,21.0,23.5,0.8811490594228185,0.14675599544078985,0.8811490594228185,0.07544981240124851
79.2,2114.0,46.0,-5.5,25.0,50.0,35.3,0.8782605646125009,0.14999726333389712,0.8782605646125009,0.08485153845146336
18.8,2485.0,45.0,4.7,7.17,52.0,25.9,0.8876126751190162,0.14434496521574078,0.8876126751190162,0.07718423120872304
52.9,1781.0,19.0,0.0,14.04,51.0,27.5,0.8847241803086987,0.14762497726209628,0.8847241803086987,0.08658595725893788
18.0,1257.0,26.0,3.9,3.51,29.0,20.0,0.8799598929440853,0.15250515132844267,0.8799598929440853,0.10556428085231921
40.8,660.0,44.0,-0.8,3.67,8.0,20.4,0.8919948381388558,0.13423590149518483,0.8919948381388558,0.09898509156978977
42.7,732.0,33.0,5.5,4.58,0.0,21.2,0.8872305507742422,0.13924095935111142,0.8872305507742422,0.1113840793286852
49.8,895.0,58.0,0.8,9.96,10.0,29.4,0.8824662634096286,0.14418456438397403,0.8824662634096286,0.12715564925090198
79.6,1906.0,29.0,-5.5,26.56,33.0,36.1,0.8824662634096286,0.14418456438397403,0.8824662634096286,0.12715564925090198
62.7,1696.0,52.0,-10.9,15.29,36.0,31.8,0.886599972862995,0.14227020473107305,0.886599972862995,0.12505535820419322
21.2,1928.0,45.0,0.0,5.63,33.0,23.9,0.8760586958777467,0.15806438201292197,0.8760586958777467,0.11452205452030759
53.7,1825.0,46.0,5.5,14.72,42.0,31.4,0.8622467997374071,0.17587713089159368,0.8622467997374071,0.09906560388751387
52.9,2113.0,45.0,-7.0,17.14,47.0,32.2,0.860371007183111,0.17739679582513987,0.860371007183111,0.11018407403841156
49.8,2384.0,20.0,-0.8,18.22,48.0,32.5,0.8498297301978627,0.19218551686681548,0.8498297301978627,0.09684032423483793
43.5,2382.0,37.0,6.2,15.65,53.0,31.8,0.8527182250081801,0.18922464600848699,0.8527182250081801,0.09308422325440871
42.7,2657.0,20.0,-3.9,17.39,56.0,32.2,0.8483360619883406,0.1920998692581827,0.8483360619883406,0.08268993117605858
19.2,2728.0,18.0,0.0,7.99,55.0,26.7,0.8469412353875454,0.19295125489939238,0.8469412353875454,0.08483696293040544
18.4,925.0,34.0,6.2,3.92,4.0,20.4,0.8396705775573884,0.19866199208238983,0.8396705775573884,0.11187582331867546
45.5,775.0,47.0,7.0,4.63,9.0,21.2,0.8396705775573884,0.19866199208238983,0.8396705775573884,0.10691834544464063
51.0,1947.0,50.0,0.0,15.45,18.0,31.8,0.844434864922002,0.19434316913569646,0.844434864922002,0.10227710515755095
69.0,1832.0,56.0,-7.0,19.43,32.0,33.3,0.8341420415032269,0.20094009152445602,0.8341420415032269,0.10638508820179826
20.4,1932.0,67.0,3.1,15.11,38.0,32.2,0.8292176427066057,0.20462661343871752,0.8292176427066057,0.10295709381677715
78.0,2005.0,53.0,0.0,23.77,45.0,34.5,0.8292176427066057,0.20462661343871752,0.8292176427066057,0.10295709381677715
73.7,1521.0,63.0,-4.7,16.92,50.0,32.5,0.8292176427066057,0.20462661343871752,0.8292176427066057,0.10295709381677715
73.3,1681.0,61.0,-0.8,18.46,54.0,32.9,0.8471632483003116,0.18663091286745997,0.8471632483003116,0.11111928183448293
75.3,1846.0,63.0,-3.9,20.46,59.0,33.7,0.8539529401769675,0.18285565886562274,0.8539529401769675,0.1126208898561195
52.9,1919.0,46.0,-3.9,15.33,60.0,31.4,0.869800740303611,0.16434168600903165,0.869800740303611,0.1324650043931146
48.6,2171.0,20.0,0.0,7.06,64.0,24.3,0.8726892351139284,0.16118870765185475,0.8726892351139284,0.12131282035115731
50.2,1830.0,69.0,2.3,13.89,59.0,31.0,0.8708134425596321,0.16276761099189344,0.8708134425596321,0.12513847705206005
79.6,2026.0,51.0,-3.1,24.68,64.0,34.9,0.8708134425596321,0.16276761099189246,0.8708134425596321,0.13035203735276665
48.2,2155.0,20.0,2.3,13.25,62.0,30.2,0.8832305120991765,0.14550686548897787,0.8832305120991765,0.12802049000580673
18.8,1890.0,18.0,9.4,4.45,58.0,21.6,0.8832305120991765,0.14550686548897787,0.8832305120991765,0.12475409092495784
63.9,1590.0,38.0,0.8,14.95,59.0,31.4,0.8683070720940887,0.164317544760136,0.8683070720940887,0.1320684925706551
18.0,1507.0,55.0,1.6,3.83,54.0,21.6,0.8683070720940887,0.164317544760136,0.8683070720940887,0.1320684925706551
78.8,1254.0,90.0,10.2,16.12,49.0,32.9,0.8683070720940887,0.164317544760136,0.8683070720940887,0.1320684925706551
100.0,1378.0,91.0,6.2,22.59,52.0,37.3,0.8683070720940887,0.16431754476013566,0.8683070720940887,0.1320684925706551
63.5,1554.0,21.0,0.0,5.0,55.0,21.2,0.8755777299242458,0.1580112445678523,0.8755777299242458,0.12810041129558017
21.6,1140.0,44.0,1.6,3.76,22.0,19.2,0.8755777299242455,0.15801124456785193,0.8755777299242455,0.12640959871352206
60.8,1248.0,58.0,3.9,12.73,41.0,31.0,0.878084100389789,0.15642241936629103,0.878084100389789,0.11667923643341109
25.5,872.0,23.0,-2.3,4.45,28.0,21.6,0.8918959965301286,0.1378798951444954,0.8918959965301286,0.10630874048726484
21.2,1264.0,64.0,2.3,3.94,22.0,20.4,0.9043130660696731,0.11975038726019178,0.9043130660696731,0.09690701443705001
78.0,1147.0,67.0,-3.1,13.04,29.0,31.4,0.9068194365352165,0.1179743503345369,0.9068194365352165,0.09679085165557684
79.6,2068.0,46.0,-7.8,24.38,47.0,34.9,0.8760026477134306,0.14216100976241577,0.8760026477134306,0.11950394180019565
24.7,2270.0,26.0,0.0,8.61,43.0,25.9,0.8839599316191508,0.13745089829154028,0.8839599316191508,0.12086891876951542
18.8,2105.0,32.0,9.4,6.15,40.0,26.7,0.8901190455845596,0.13144120325051692,0.8901190455845596,0.1163064588030105
41.2,1992.0,40.0,-1.6,13.69,42.0,31.0,0.8901190455845596,0.13144120325051692,0.8901190455845596,0.1269459455693686
44.7,2102.0,20.0,0.0,14.06,33.0,26.7,0.8887242189837644,0.1324600522636031,0.8887242189837644,0.13582233216157202
19.6,1173.0,35.0,-0.8,3.47,9.0,18.4,0.8763071494442201,0.1500375286691744,0.8763071494442201,0.1379571536087501
74.5,986.0,70.0,-3.1,10.91,23.0,30.2,0.877701976045015,0.149066716593772,0.877701976045015,0.1290807670165467
78.8,2279.0,63.0,-5.5,27.99,39.0,35.7,0.8790968026458101,0.14809205988378954,0.8790968026458101,0.13210367136105763
20.4,2463.0,47.0,-3.1,13.58,41.0,32.2,0.877701976045015,0.149066716593772,0.877701976045015,0.1262143047885248
19.2,1999.0,33.0,0.0,5.93,37.0,23.9,0.8818356854983815,0.14719293303968237,0.8818356854983815,0.1330691806546042
34.5,1755.0,20.0,4.7,9.08,31.0,27.5,0.8853547582199459,0.14549316120881042,0.8853547582199459,0.13614715749080142
20.0,1259.0,33.0,10.9,3.59,12.0,19.2,0.8991053845370052,0.12844302198255678,0.8991053845370052,0.1627934153757771
54.9,1321.0,67.0,-1.6,11.13,19.0,29.8,0.9073004024887176,0.12102564772247762,0.9073004024887176,0.15574834455132572
80.8,1987.0,40.0,1.6,24.83,30.0,35.3,0.9084119463534659,0.12031423380805856,0.9084119463534659,0.16460956595574822
85.1,1564.0,77.0,2.3,20.26,40.0,34.1,0.9073004024887177,0.12102564772247597,0.9073004024887177,0.16346695279532425
92.2,2143.0,73.0,-6.2,30.15,53.0,36.9,0.8976117163274828,0.135315118732053,0.8976117163274828,0.13014948180966948
84.7,2703.0,34.0,3.1,12.19,54.0,27.1,0.899006542928278,0.13428639935794384,0.899006542928278,0.13317238615418042
38.0,2692.0,19.0,-4.7,15.49,48.0,31.4,0.8971307503739819,0.13598976474340246,0.8971307503739819,0.13430396378785123
19.6,2228.0,20.0,0.0,6.51,44.0,25.1,0.8833188542336422,0.1546971192470549,0.8833188542336422,0.12187933339312544
46.7,2516.0,21.0,-4.7,17.63,48.0,32.5,0.8833188542336422,0.15469711924705457,0.8833188542336422,0.11602230645589405
16.9,1450.0,29.0,4.7,3.6,12.0,21.2,0.8880831415982557,0.1498039649740213,0.8880831415982557,0.10362331869699863
36.1,809.0,35.0,-3.1,4.01,0.0,20.0,0.8866883149974606,0.15079069535218712,0.8866883149974606,0.10752072383127641
63.5,1088.0,24.0,0.0,10.61,16.0,29.0,0.8717648749923729,0.1696067315376159,0.8717648749923729,0.11328420986844757
58.8,1350.0,66.0,-3.9,13.84,26.0,31.0,0.8726892351139284,0.16918294748522078,0.8726892351139284,0.11770978602130125
54.9,1868.0,50.0,0.0,16.92,43.0,32.2,0.8769112867017604,0.1588603125348451,0.8769112867017604,0.14727586925057193
57.6,2179.0,49.0,-10.2,18.94,50.0,32.9,0.8726892351139284,0.16118870765185475,0.8726892351139284,0.14430188300116176
56.1,2553.0,46.0,2.3,21.49,56.0,33.7,0.8702817062571121,0.16216865438435862,0.8702817062571121,0.13780487586829335
54.1,2757.0,43.0,-0.8,22.79,57.0,34.1,0.852336100663406,0.18138573672081948,0.852336100663406,0.12302990588386771
20.4,1911.0,28.0,-0.8,8.86,56.0,27.1,0.852336100663406,0.18138573672081948,0.852336100663406,0.11771016250068868
17.3,1448.0,23.0,7.0,3.86,32.0,20.8,0.852336100663406,0.18138573672081917,0.852336100663406,0.12145440399688848
68.6,1585.0,67.0,-2.3,15.73,41.0,32.5,0.8479539376435665,0.18429909348450854,0.8479539376435665,0.13717516425445142
83.9,2570.0,65.0,0.8,33.29,53.0,36.9,0.8464602694340442,0.18422603303786153,0.8464602694340442,0.12736779876917073
84.7,1785.0,71.0,-10.2,22.95,54.0,34.5,0.8464602694340443,0.18422603303786186,0.8464602694340443,0.11781713572941048
85.9,1802.0,20.0,-2.3,22.98,50.0,34.9,0.8570015464192926,0.16941493179149683,0.8570015464192926,0.14724728586182956
18.4,1544.0,38.0,3.9,3.97,40.0,21.2,0.8541130516089752,0.17246392834084415,0.8541130516089752,0.1511325653007501
52.9,1378.0,45.0,3.1,10.6,49.0,29.4,0.8615173802174328,0.16835039187687068,0.8615173802174328,0.1432912378898785
51.8,1748.0,33.0,-4.7,13.48,60.0,30.6,0.8711955669044062,0.16117175555369462,0.8711955669044062,0.13973286836602367
34.5,2094.0,21.0,1.6,10.99,61.0,29.4,0.8711955669044062,0.16117175555369462,0.8711955669044062,0.13973286836602367
19.6,1697.0,22.0,3.9,4.63,30.0,22.0,0.8711955669044061,0.16117175555369428,0.8711955669044061,0.1435366706600963
93.3,1405.0,76.0,-3.9,19.55,48.0,34.5,0.8635427847294752,0.17333191055901595,0.8635427847294752,0.140526620217047
88.6,1869.0,72.0,2.3,25.1,62.0,35.7,0.8476949846028319,0.19150157741502158,0.8476949846028319,0.13922459127144907
78.4,2098.0,21.0,-5.5,24.85,47.0,34.9,0.8444243654477406,0.19379350473468873,0.8444243654477406,0.14848536399075468
20.4,1186.0,43.0,-0.8,3.82,28.0,18.4,0.8444243654477406,0.19379350473468873,0.8444243654477406,0.14848536399075468
48.6,945.0,72.0,-1.6,6.3,33.0,25.5,0.8469307359132839,0.19239999059565982,0.8469307359132839,0.14310626408068572
81.2,1193.0,67.0,-5.5,14.18,43.0,31.4,0.8522372590546791,0.18915066087599522,0.8522372590546791,0.12987448382021016
80.4,1492.0,69.0,-4.7,17.97,50.0,32.9,0.8487181863331145,0.19056213553893517,0.8487181863331145,0.12512878676547845
85.1,1754.0,68.0,-2.3,22.17,57.0,34.5,0.8456960207444963,0.19155351716847932,0.8456960207444963,0.12256008217451289
87.5,1961.0,73.0,-1.6,25.52,62.0,35.7,0.8396145293930724,0.19402002349942424,0.8396145293930724,0.12711815561190454
86.7,2095.0,71.0,-8.6,27.38,65.0,36.1,0.8206134280989341,0.21177214145977188,0.8206134280989341,0.12324868462877434
87.8,2322.0,70.0,-6.2,31.2,75.0,36.5,0.8302692270854459,0.19117609429125548,0.8302692270854459,0.14410757249557074
19.2,2631.0,21.0,4.7,7.93,75.0,26.3,0.8346513901052856,0.18839953102104612,0.8346513901052856,0.13679317084987347
30.2,844.0,46.0,-2.3,3.42,23.0,19.2,0.8321450196397421,0.18976813765323045,0.8321450196397421,0.1344145232881367
91.0,1252.0,76.0,3.1,17.42,33.0,34.1,0.8332565635044904,0.18923306202866422,0.8332565635044904,0.13791180997027117
38.8,1687.0,28.0,0.0,9.9,36.0,30.2,0.8576097366300782,0.1574506210755497,0.8576097366300782,0.14345392188906236
16.9,1647.0,31.0,3.1,4.2,30.0,21.6,0.8576097366300782,0.1574506210755497,0.8576097366300782,0.1411442289489326
18.0,1366.0,26.0,13.3,3.67,15.0,20.4,0.8433168745362375,0.1753879034018749,0.8433168745362375,0.14024716821789782
52.9,1540.0,67.0,5.5,16.16,29.0,31.8,0.8433168745362375,0.1753879034018749,0.8433168745362375,0.14024716821789782
79.2,2758.0,43.0,0.0,33.52,39.0,36.9,0.8433168745362375,0.1753879034018749,0.8433168745362375,0.14024716821789782
49.4,2012.0,26.0,-7.0,15.06,46.0,31.4,0.8433168745362375,0.1753879034018749,0.8433168745362375,0.14024716821789782
18.4,2287.0,20.0,0.0,6.54,40.0,25.1,0.8283934345311497,0.19257575617389602,0.8283934345311497,0.13001771021447225
19.2,1527.0,35.0,4.7,3.75,9.0,20.4,0.8159763649916052,0.20777978908661213,0.8159763649916052,0.13604685410136574
43.1,775.0,40.0,-0.8,4.75,11.0,21.2,0.8098172510261965,0.21255027691318457,0.8098172510261965,0.14770289967389172
47.1,1014.0,66.0,-3.9,7.95,14.0,25.9,0.8098172510261964,0.21255027691318576,0.8098172510261964,0.14542293751575025
71.8,1295.0,44.0,-7.0,14.06,19.0,31.4,0.7948938110211086,0.22810433079209225,0.7948938110211086,0.14494501048858782
16.9,1338.0,20.0,2.3,3.5,16.0,19.6,0.7960053548858567,0.2276699948579546,0.7960053548858567,0.14155977869478772
17.3,1398.0,21.0,9.4,3.82,17.0,20.8,0.8036581370607878,0.21722434385915654,0.8036581370607878,0.18217947436593668
18.0,1426.0,22.0,15.6,3.9,12.0,21.2,0.7931168600755395,0.23020532264133847,0.7931168600755395,0.1885711499731022
35.7,781.0,36.0,-5.5,3.87,0.0,20.4,0.790610489609996,0.23131564079440314,0.790610489609996,0.19355400427183955
29.0,2187.0,50.0,7.8,6.45,15.0,23.1,0.7800692126247477,0.2438012925215776,0.7800692126247477,0.1930532510922813
76.5,1402.0,20.0,-0.8,16.45,10.0,32.5,0.7756870496049082,0.2459498562328947,0.7756870496049082,0.20205846532003666
33.3,820.0,43.0,2.3,3.37,1.0,25.9,0.7800692126247477,0.2438012925215776,0.7800692126247477,0.19763598693887532
21.2,1605.0,49.0,3.1,11.04,3.0,29.8,0.7918780919535066,0.23841536155496734,0.7918780919535066,0.18005354908700416
83.9,1375.0,21.0,-1.6,18.93,18.0,33.7,0.803226411072714,0.23278597086712416,0.803226411072714,0.16257685096243338
81.2,1688.0,60.0,-0.8,18.53,38.0,32.9,0.7991487497836636,0.23359276569358614,0.7991487497836636,0.1614470664258176
82.7,1987.0,46.0,-1.6,24.16,43.0,35.3,0.7946105282850616,0.23440241147387297,0.7946105282850616,0.16142628810167606
56.9,1491.0,28.0,6.2,12.58,47.0,30.2,0.7921041578195184,0.23550433068881474,0.7921041578195184,0.16170827937530596
17.3,1543.0,32.0,0.0,4.03,45.0,21.2,0.79099261395477,0.23592241513935186,0.79099261395477,0.16319287524634318
67.5,1564.0,61.0,5.5,16.04,52.0,32.2,0.7771807178144304,0.2501044511181993,0.7771807178144304,0.13216267199585158
71.8,1954.0,41.0,1.6,20.57,58.0,33.7,0.7771807178144304,0.2501044511181996,0.7771807178144304,0.13722905543307012
52.9,1593.0,38.0,4.7,10.21,57.0,28.6,0.7785755444152255,0.24948030558571294,0.7785755444152255,0.13759422203746033
43.1,1550.0,46.0,6.2,9.58,56.0,28.2,0.782957707435065,0.24733335702322062,0.782957707435065,0.12737427751694042
55.7,1551.0,64.0,5.5,15.22,60.0,31.8,0.7900022993992104,0.2455985399171432,0.7900022993992104,0.12727889305960882
42.0,1637.0,32.0,4.7,8.91,61.0,27.5,0.7931556005667052,0.24515381648019777,0.7931556005667052,0.1249751668999219
49.4,1675.0,18.0,-0.8,11.8,62.0,29.8,0.7992370919181291,0.24337439510798892,0.7992370919181291,0.11891108146460647
45.5,1718.0,19.0,0.0,13.56,64.0,30.6,0.8033708013714954,0.2422864977899489,0.8033708013714954,0.12053141738120998
52.5,1754.0,18.0,-3.1,13.59,61.0,30.6,0.8115658193232079,0.23707610545502675,0.8115658193232079,0.09785986306575446
17.3,1628.0,20.0,0.0,4.17,54.0,22.4,0.8253777154635477,0.2216742969816497,0.8253777154635477,0.12306367996642369
20.0,1214.0,24.0,9.4,3.3,28.0,18.0,0.8253777154635477,0.2216742969816497,0.8253777154635477,0.1297117042113888
34.5,831.0,76.0,-0.8,4.21,20.0,20.0,0.8267725420643428,0.22090947144607107,0.8267725420643428,0.12537600779067162
100.0,2174.0,83.0,2.3,33.67,34.0,38.4,0.8206134280989342,0.2256871354993549,0.8206134280989342,0.14999647693139265
20.0,2097.0,58.0,-3.1,5.72,54.0,27.8,0.8206134280989341,0.22568713549935485,0.8206134280989341,0.1444450558006787
20.8,1802.0,50.0,3.1,4.32,53.0,22.0,0.8253777154635477,0.2216742969816497,0.8253777154635477,0.12306367996642369
47.1,1772.0,19.0,-7.8,10.2,49.0,29.0,0.8235019229092515,0.22299127236450073,0.8235019229092515,0.13847271816836842
18.0,1424.0,29.0,8.6,3.58,20.0,20.4,0.8235019229092515,0.22299127236450073,0.8235019229092515,0.1401882016406912
38.4,803.0,68.0,6.2,6.44,27.0,27.5,0.8408328917711557,0.2057115613692257,0.8408328917711557,0.14294003057915403
78.0,2462.0,23.0,-1.6,30.07,36.0,36.1,0.8408328917711557,0.2057115613692257,0.8408328917711557,0.14138911497062792
100.0,1808.0,98.0,9.4,27.6,42.0,36.9,0.8346230074567279,0.2095511161734505,0.8346230074567279,0.1243565275407616
17.3,1516.0,30.0,4.7,3.59,21.0,20.4,0.8360178340575231,0.20874913900076073,0.8360178340575231,0.12454392155695411
36.9,790.0,67.0,2.3,5.97,29.0,28.6,0.8374126606583182,0.20794331719349124,0.8374126606583182,0.11760439255545341
20.4,2437.0,52.0,3.9,6.73,40.0,24.7,0.8388074872591134,0.20713365075164172,0.8388074872591134,0.11816371211565223
43.1,2068.0,20.0,-7.0,12.43,46.0,29.4,0.8388074872591134,0.20713365075164172,0.8388074872591134,0.1125876200946736
17.3,1754.0,18.0,0.0,4.69,51.0,22.4,0.843571774623727,0.2028696716048818,0.843571774623727,0.10362990290957873
36.5,909.0,33.0,-1.6,4.02,22.0,20.4,0.8459793034805432,0.20206381235328413,0.8459793034805432,0.11012691004244714
40.4,778.0,32.0,3.1,4.37,13.0,20.8,0.8520771476226714,0.198616153943206,0.8520771476226714,0.10214541547801533
57.3,931.0,56.0,-3.9,11.43,23.0,30.2,0.8555078782097703,0.196835447168326,0.8555078782097703,0.0993372577207619
62.7,2237.0,54.0,-1.6,22.58,33.0,35.3,0.8555078782097703,0.196835447168326,0.8555078782097703,0.0993372577207619
70.6,1744.0,65.0,-4.7,18.36,43.0,34.1,0.8580142486753137,0.1954176288765699,0.8580142486753137,0.09468122872527876
17.6,1664.0,55.0,3.1,4.05,45.0,21.6,0.8598900412296099,0.1939436342641847,0.8598900412296099,0.08716701848523732
58.8,1534.0,41.0,-5.5,12.48,48.0,30.2,0.8598900412296098,0.19394363426418532,0.8598900412296098,0.08583873762345125
63.5,1836.0,43.0,0.0,17.25,59.0,32.2,0.8612848678304049,0.1930712274061543,0.8612848678304049,0.08416077894285477
17.6,1713.0,21.0,0.0,4.63,44.0,22.4,0.8812934497215997,0.1623517732267151,0.8812934497215997,0.1117936995144119
39.2,790.0,32.0,3.1,4.21,7.0,20.4,0.8794176571673037,0.16395060755414625,0.8794176571673037,0.11546578070746318
65.9,1343.0,55.0,-3.1,13.46,17.0,30.6,0.8794176571673037,0.1639506075541453,0.8794176571673037,0.12016664373257059
17.3,1655.0,62.0,-0.8,23.53,30.0,34.9,0.8808124837680988,0.16299673120876954,0.8808124837680988,0.12013266363038316
19.2,2498.0,52.0,6.2,6.7,34.0,25.1,0.8822073103688939,0.16203901022881273,0.8822073103688939,0.11727450505749143
56.5,1753.0,27.0,1.6,13.47,29.0,30.6,0.88408310292319,0.16042883763106594,0.88408310292319,0.1125139966226997
55.7,1975.0,26.0,-3.1,18.35,21.0,32.9,0.88408310292319,0.16042883763106594,0.88408310292319,0.11210831451049731
83.9,2042.0,66.0,-3.9,25.63,34.0,35.3,0.8856380409559927,0.1599978710417304,0.8856380409559927,0.11599691054031155
19.6,2380.0,79.0,2.3,6.97,40.0,27.1,0.8867495848207412,0.15935949725870255,0.8867495848207412,0.10702567641474361
98.0,2043.0,64.0,-0.8,30.06,45.0,37.3,0.8991666543602855,0.14165600540383247,0.8991666543602855,0.11670552089777668
91.4,2247.0,45.0,-2.3,29.75,46.0,36.5,0.9039309417248991,0.13657683860061004,0.9039309417248991,0.10368765278080962
49.8,1522.0,47.0,3.1,10.82,44.0,28.2,0.9068194365352167,0.13316987703922822,0.9068194365352167,0.09861521503463523
42.0,1466.0,19.0,4.7,6.76,43.0,21.6,0.8995487787050596,0.1399946639051634,0.8995487787050596,0.10666380773348298
18.0,1385.0,20.0,16.4,4.21,41.0,20.8,0.8995487787050596,0.1399946639051634,0.8995487787050596,0.10941750953873268
20.4,1345.0,50.0,14.1,3.63,41.0,20.8,0.9014245712593558,0.13829353919802057,0.9014245712593558,0.10465700110394095
58.4,1369.0,63.0,10.2,11.17,45.0,29.0,0.8937717890844248,0.15117063582857268,0.8937717890844248,0.09567461302858142
16.1,1451.0,30.0,7.0,3.56,18.0,20.8,0.8966602838947424,0.14785885700002938,0.8966602838947424,0.09362126872625125
39.2,795.0,35.0,-3.9,4.07,0.0,20.4,0.8918959965301287,0.15282535053180404,0.8918959965301287,0.10026929297121637
100.0,1303.0,59.0,0.8,24.26,17.0,36.9,0.8918959965301286,0.15282535053180338,0.8918959965301286,0.10753619757425315
65.9,1682.0,70.0,-7.0,15.84,29.0,31.8,0.8918959965301286,0.15282535053180338,0.8918959965301286,0.10903030692819599
19.6,2402.0,76.0,-3.1,6.45,40.0,24.3,0.9043130660696733,0.13490391484377257,0.9043130660696733,0.11076982638069005
100.0,2173.0,78.0,0.0,39.14,50.0,42.7,0.9152364673996954,0.12346678737053378,0.9152364673996954,0.08578392442445097
75.7,2106.0,43.0,2.3,20.72,63.0,32.2,0.9119658482446042,0.1262987824809899,0.9119658482446042,0.08798770049323612
18.0,1651.0,20.0,0.0,4.19,49.0,22.0,0.9138416407989003,0.1245380582517965,0.9138416407989003,0.09037887057821378
38.0,795.0,32.0,-1.6,4.04,14.0,20.4,0.9104109102118014,0.12681651670779498,0.9104109102118014,0.09771114700083602
40.4,782.0,34.0,-4.7,4.23,3.0,20.8,0.9014245712593558,0.1345734417497535,0.9014245712593558,0.11928066049820404
17.3,2444.0,63.0,3.1,6.34,31.0,23.9,0.8985360764490384,0.137950501933279,0.8985360764490384,0.12390004637846355
18.4,2629.0,59.0,3.9,7.31,41.0,25.9,0.8893283562413048,0.15262516019770717,0.8893283562413048,0.10824389564963506
87.8,2175.0,42.0,-1.6,28.77,49.0,36.1,0.8874525636870088,0.15426539735985378,0.8874525636870088,0.10550110971196715
60.8,1680.0,68.0,2.3,15.35,54.0,31.4,0.8792575457352961,0.16116350673949034,0.8792575457352961,0.11660894242498807
82.4,1850.0,73.0,-0.8,22.42,60.0,34.5,0.8792575457352961,0.16116350673949098,0.8792575457352961,0.11531786663195408
92.5,1723.0,80.0,-2.3,23.55,67.0,35.3,0.8792575457352961,0.16116350673949034,0.8792575457352961,0.11635602302473605
18.4,1864.0,19.0,0.0,5.08,63.0,22.7,0.8845640688766914,0.15751235687397772,0.8845640688766914,0.10839590717896401
